Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
1415	49.500558	N	49° 30.033500' N	15.895953	E	15° 53.757200' E					""		549.800000	4.220904	2.228333	292.660004	44297.558021	0.650000	0.830000	1.060000	16	dgps
1416	49.500585	N	49° 30.035100' N	15.895907	E	15° 53.754400' E					""		549.900000	4.225398	2.394167	295.290009	44297.558032	0.690000	0.890000	1.120000	15	dgps
1417	49.500598	N	49° 30.035900' N	15.895873	E	15° 53.752400' E					""		549.300000	4.228229	2.544445	289.019989	44297.558044	0.690000	0.890000	1.120000	15	dgps
1418	49.500608	N	49° 30.036500' N	15.895838	E	15° 53.750300' E					""		548.700000	4.230993	2.454444	297.179993	44297.558056	0.680000	0.640000	0.930000	15	dgps
1419	49.500620	N	49° 30.037200' N	15.895808	E	15° 53.748500' E					""		548.200000	4.233521	2.069722	293.540009	44297.558067	0.690000	0.840000	1.080000	15	dgps
1420	49.500628	N	49° 30.037700' N	15.895777	E	15° 53.746600' E					""		547.800000	4.235991	2.094167	292.559998	44297.558079	0.650000	0.830000	1.060000	16	dgps
1421	49.500640	N	49° 30.038400' N	15.895743	E	15° 53.744600' E					""		547.400000	4.238729	2.177500	298.989990	44297.558090	0.650000	0.830000	1.060000	16	dgps
1422	49.500657	N	49° 30.039400' N	15.895707	E	15° 53.742400' E					""		546.800000	4.241964	2.418333	308.799988	44297.558102	0.670000	0.670000	0.940000	15	dgps
1423	49.500677	N	49° 30.040600' N	15.895670	E	15° 53.740200' E					""		546.400000	4.245426	2.513056	307.290009	44297.558113	0.690000	0.890000	1.120000	15	dgps
1424	49.500695	N	49° 30.041700' N	15.895632	E	15° 53.737900' E					""		546.200000	4.248868	2.550833	297.720001	44297.558125	0.690000	0.890000	1.120000	15	dgps
1425	49.500707	N	49° 30.042400' N	15.895592	E	15° 53.735500' E					""		546.100000	4.252038	2.377222	291.279999	44297.558137	0.690000	0.890000	1.120000	15	dgps
1426	49.500718	N	49° 30.043100' N	15.895557	E	15° 53.733400' E					""		546.000000	4.254882	2.184167	293.380005	44297.558148	0.690000	0.890000	1.120000	15	dgps
1427	49.500738	N	49° 30.044300' N	15.895525	E	15° 53.731500' E					""		546.400000	4.258075	1.953889	297.070007	44297.558160	0.650000	0.830000	1.060000	16	dgps
1428	49.500747	N	49° 30.044800' N	15.895497	E	15° 53.729800' E					""		546.100000	4.260324	1.955833	293.450012	44297.558171	0.640000	0.640000	0.910000	16	dgps
1429	49.500752	N	49° 30.045100' N	15.895465	E	15° 53.727900' E					""		545.900000	4.262680	2.141944	285.399994	44297.558183	0.640000	0.640000	0.910000	16	dgps
1430	49.500757	N	49° 30.045400' N	15.895430	E	15° 53.725800' E					""		545.400000	4.265271	2.122500	284.559998	44297.558194	0.650000	0.840000	1.060000	16	dgps
1431	49.500765	N	49° 30.045900' N	15.895390	E	15° 53.723400' E					""		545.100000	4.268308	2.308333	283.940002	44297.558206	0.690000	0.890000	1.120000	15	dgps
1432	49.500770	N	49° 30.046200' N	15.895352	E	15° 53.721100' E					""		544.900000	4.271134	2.541111	280.179993	44297.558218	0.650000	0.840000	1.060000	16	dgps
1433	49.500778	N	49° 30.046700' N	15.895310	E	15° 53.718600' E					""		544.700000	4.274286	2.535000	281.010010	44297.558229	0.680000	0.890000	1.120000	15	dgps
1434	49.500788	N	49° 30.047300' N	15.895273	E	15° 53.716400' E					""		544.500000	4.277161	2.364444	284.869995	44297.558241	0.680000	0.890000	1.120000	15	dgps
1435	49.500798	N	49° 30.047900' N	15.895237	E	15° 53.714200' E					""		543.900000	4.280036	2.386945	283.130005	44297.558252	0.680000	0.890000	1.120000	15	dgps
1436	49.500810	N	49° 30.048600' N	15.895203	E	15° 53.712200' E					""		543.600000	4.282774	2.593055	282.230011	44297.558264	0.670000	0.670000	0.940000	15	dgps
1437	49.500818	N	49° 30.049100' N	15.895165	E	15° 53.709900' E					""		543.500000	4.285696	2.436667	285.570007	44297.558275	0.670000	0.670000	0.940000	15	dgps
1438	49.500828	N	49° 30.049700' N	15.895130	E	15° 53.707800' E					""		543.600000	4.288461	1.965833	288.510010	44297.558287	0.680000	0.890000	1.120000	15	dgps
1439	49.500838	N	49° 30.050300' N	15.895095	E	15° 53.705700' E					""		543.600000	4.291225	1.876667	285.600006	44297.558299	0.670000	0.670000	0.940000	15	dgps
1440	49.500847	N	49° 30.050800' N	15.895065	E	15° 53.703900' E					""		543.000000	4.293584	1.991111	295.339996	44297.558310	0.640000	0.640000	0.910000	16	dgps
1441	49.500857	N	49° 30.051400' N	15.895027	E	15° 53.701600' E					""		542.400000	4.296571	2.298333	294.859985	44297.558322	0.670000	0.670000	0.940000	15	dgps
1442	49.500867	N	49° 30.052000' N	15.894992	E	15° 53.699500' E					""		541.600000	4.299335	2.290833	297.329987	44297.558333	0.650000	0.840000	1.060000	16	dgps
1443	49.500877	N	49° 30.052600' N	15.894957	E	15° 53.697400' E					""		540.500000	4.302099	2.196667	297.700012	44297.558345	0.650000	0.840000	1.060000	16	dgps
1444	49.500887	N	49° 30.053200' N	15.894923	E	15° 53.695400' E					""		539.600000	4.304754	2.076667	305.570007	44297.558356	0.650000	0.840000	1.060000	16	dgps
1445	49.500895	N	49° 30.053700' N	15.894897	E	15° 53.693800' E					""		538.900000	4.306893	1.366389	305.570007	44297.558368	0.680000	0.890000	1.120000	15	dgps
1446	49.500903	N	49° 30.054200' N	15.894868	E	15° 53.692100' E					""		537.800000	4.309142	1.633611	297.209991	44297.558380	0.640000	0.640000	0.910000	16	dgps
1447	49.500913	N	49° 30.054800' N	15.894838	E	15° 53.690300' E					""		537.000000	4.311580	1.391111	297.209991	44297.558391	0.640000	0.640000	0.910000	16	dgps
1448	49.500918	N	49° 30.055100' N	15.894818	E	15° 53.689100' E					""		535.400000	4.313129	1.514167	290.920013	44297.558403	0.640000	0.640000	0.910000	16	dgps
1449	49.500932	N	49° 30.055900' N	15.894788	E	15° 53.687300' E					""		534.800000	4.315757	1.690278	308.540009	44297.558414	0.640000	0.640000	0.910000	16	dgps
1450	49.500942	N	49° 30.056500' N	15.894762	E	15° 53.685700' E					""		533.600000	4.317983	1.937500	307.459991	44297.558426	0.640000	0.640000	0.910000	16	dgps
1451	49.500953	N	49° 30.057200' N	15.894737	E	15° 53.684200' E					""		532.900000	4.320209	1.793056	313.279999	44297.558438	0.640000	0.640000	0.910000	16	dgps
1452	49.500960	N	49° 30.057600' N	15.894717	E	15° 53.683000' E					""		532.100000	4.321834	1.536111	317.970001	44297.558449	0.640000	0.640000	0.910000	16	dgps
1453	49.500970	N	49° 30.058200' N	15.894688	E	15° 53.681300' E					""		532.300000	4.324165	1.545556	289.839996	44297.558461	0.670000	0.670000	0.940000	15	dgps
1454	49.500982	N	49° 30.058900' N	15.894665	E	15° 53.679900' E					""		531.500000	4.326294	1.562778	301.350006	44297.558472	0.640000	0.640000	0.910000	16	dgps
1455	49.500998	N	49° 30.059900' N	15.894632	E	15° 53.677900' E					""		530.600000	4.329336	1.934444	303.600006	44297.558484	0.640000	0.640000	0.910000	16	dgps
1456	49.501005	N	49° 30.060300' N	15.894580	E	15° 53.674800' E					""		531.000000	4.333144	1.852500	301.369995	44297.558495	0.640000	0.640000	0.910000	16	dgps
1457	49.501015	N	49° 30.060900' N	15.894545	E	15° 53.672700' E					""		529.800000	4.335908	1.819167	300.670013	44297.558507	0.640000	0.640000	0.910000	16	dgps
1458	49.501030	N	49° 30.061800' N	15.894500	E	15° 53.670000' E					""		529.200000	4.339565	1.953611	301.160004	44297.558519	0.670000	0.670000	0.940000	15	dgps
1459	49.501052	N	49° 30.063100' N	15.894448	E	15° 53.666900' E					""		528.700000	4.344011	1.755556	299.250000	44297.558530	0.670000	0.670000	0.940000	15	dgps
1460	49.501060	N	49° 30.063600' N	15.894412	E	15° 53.664700' E					""		528.200000	4.346820	1.960278	285.869995	44297.558542	0.670000	0.670000	0.940000	15	dgps
1461	49.501082	N	49° 30.064900' N	15.894343	E	15° 53.660600' E					""		529.100000	4.352317	2.355278	291.070007	44297.558553	0.670000	0.670000	0.940000	15	dgps
1462	49.501103	N	49° 30.066200' N	15.894307	E	15° 53.658400' E					""		528.800000	4.355901	1.967222	297.470001	44297.558565	0.670000	0.670000	0.940000	15	dgps
1463	49.501118	N	49° 30.067100' N	15.894273	E	15° 53.656400' E					""		528.300000	4.358833	1.933611	294.459991	44297.558576	0.670000	0.670000	0.940000	15	dgps
1464	49.501130	N	49° 30.067800' N	15.894245	E	15° 53.654700' E					""		527.800000	4.361258	1.242500	294.459991	44297.558588	0.670000	0.670000	0.940000	15	dgps
1465	49.501160	N	49° 30.069600' N	15.894203	E	15° 53.652200' E					""		528.000000	4.365756	1.324722	294.459991	44297.558600	0.670000	0.670000	0.940000	15	dgps
1466	49.501172	N	49° 30.070300' N	15.894175	E	15° 53.650500' E					""		527.700000	4.368181	1.294444	294.459991	44297.558611	0.670000	0.670000	0.940000	15	dgps
1467	49.501180	N	49° 30.070800' N	15.894147	E	15° 53.648800' E					""		527.400000	4.370430	1.520555	281.579987	44297.558623	0.670000	0.670000	0.940000	15	dgps
1468	49.501188	N	49° 30.071300' N	15.894117	E	15° 53.647000' E					""		527.300000	4.372789	1.408333	281.579987	44297.558634	0.670000	0.670000	0.940000	15	dgps
1469	49.501202	N	49° 30.072100' N	15.894090	E	15° 53.645400' E					""		527.000000	4.375222	1.392778	281.579987	44297.558646	0.670000	0.670000	0.940000	15	dgps
1470	49.501260	N	49° 30.075600' N	15.894028	E	15° 53.641700' E					""		527.800000	4.383098	1.739444	298.179993	44297.558657	0.670000	0.670000	0.940000	15	dgps
1471	49.501280	N	49° 30.076800' N	15.893983	E	15° 53.639000' E					""		528.400000	4.387040	1.929722	299.070007	44297.558669	0.670000	0.670000	0.940000	15	dgps
1472	49.501297	N	49° 30.077800' N	15.893938	E	15° 53.636300' E					""		528.400000	4.390785	2.031111	296.630005	44297.558681	0.670000	0.670000	0.940000	15	dgps
1473	49.501327	N	49° 30.079600' N	15.893877	E	15° 53.632600' E					""		529.000000	4.396356	2.335556	293.000000	44297.558692	0.670000	0.670000	0.940000	15	dgps
1474	49.501343	N	49° 30.080600' N	15.893832	E	15° 53.629900' E					""		528.800000	4.400101	2.346389	296.769989	44297.558704	0.670000	0.670000	0.940000	15	dgps
1475	49.501358	N	49° 30.081500' N	15.893800	E	15° 53.628000' E					""		528.700000	4.402934	1.943889	290.970001	44297.558715	0.680000	0.890000	1.120000	15	dgps
1476	49.501373	N	49° 30.082400' N	15.893768	E	15° 53.626100' E					""		528.600000	4.405768	1.456111	290.970001	44297.558727	0.670000	0.670000	0.940000	15	dgps
1477	49.501387	N	49° 30.083200' N	15.893735	E	15° 53.624100' E					""		528.300000	4.408598	1.482500	280.910004	44297.558738	0.670000	0.670000	0.940000	15	dgps
1478	49.501400	N	49° 30.084000' N	15.893690	E	15° 53.621400' E					""		527.900000	4.412174	2.065833	284.899994	44297.558750	0.670000	0.670000	0.940000	15	dgps
1479	49.501405	N	49° 30.084300' N	15.893652	E	15° 53.619100' E					""		527.600000	4.415001	1.666667	283.519989	44297.558762	0.680000	0.890000	1.120000	15	dgps
1480	49.501410	N	49° 30.084600' N	15.893620	E	15° 53.617200' E					""		527.000000	4.417357	1.693333	289.450012	44297.558773	0.670000	0.670000	0.940000	15	dgps
1481	49.501422	N	49° 30.085300' N	15.893588	E	15° 53.615300' E					""		526.400000	4.419989	1.876944	290.709991	44297.558785	0.670000	0.670000	0.940000	15	dgps
1482	49.501442	N	49° 30.086500' N	15.893548	E	15° 53.612900' E					""		525.600000	4.423638	2.180833	296.799988	44297.558796	0.650000	0.660000	0.920000	16	dgps
1483	49.501463	N	49° 30.087800' N	15.893513	E	15° 53.610800' E					""		525.200000	4.427134	2.296944	294.760010	44297.558808	0.670000	0.870000	1.100000	16	dgps
1484	49.501485	N	49° 30.089100' N	15.893485	E	15° 53.609100' E					""		524.400000	4.430298	2.147778	309.970001	44297.558819	0.670000	0.870000	1.100000	16	dgps
1485	49.501512	N	49° 30.090700' N	15.893452	E	15° 53.607100' E					""		523.600000	4.434122	2.612500	321.730011	44297.558831	0.670000	0.870000	1.100000	16	dgps
1486	49.501572	N	49° 30.094300' N	15.893390	E	15° 53.603400' E					""		524.800000	4.442152	3.163611	322.519989	44297.558843	0.670000	0.870000	1.100000	16	dgps
1487	49.501598	N	49° 30.095900' N	15.893360	E	15° 53.601600' E					""		524.200000	4.445829	2.996111	321.640015	44297.558854	0.650000	0.660000	0.920000	16	dgps
1488	49.501627	N	49° 30.097600' N	15.893322	E	15° 53.599300' E					""		523.700000	4.450027	2.903889	316.920013	44297.558866	0.670000	0.870000	1.090000	16	dgps
1489	49.501647	N	49° 30.098800' N	15.893280	E	15° 53.596800' E					""		523.300000	4.453773	2.746944	310.700012	44297.558877	0.670000	0.870000	1.090000	16	dgps
1490	49.501677	N	49° 30.100600' N	15.893238	E	15° 53.594300' E					""		522.800000	4.458270	2.752500	315.679993	44297.558889	0.650000	0.660000	0.920000	16	dgps
1491	49.501710	N	49° 30.102600' N	15.893190	E	15° 53.591400' E					""		522.300000	4.463367	3.172500	320.100006	44297.558900	0.670000	0.870000	1.100000	16	dgps
1492	49.501747	N	49° 30.104800' N	15.893143	E	15° 53.588600' E					""		522.400000	4.468663	3.856945	332.250000	44297.558912	0.670000	0.870000	1.100000	16	dgps
1493	49.501787	N	49° 30.107200' N	15.893102	E	15° 53.586100' E					""		521.800000	4.474039	4.389444	330.380005	44297.558924	0.650000	0.660000	0.920000	16	dgps
1494	49.501838	N	49° 30.110300' N	15.893058	E	15° 53.583500' E					""		521.500000	4.480588	5.358889	336.880005	44297.558935	0.670000	0.870000	1.100000	16	dgps
1495	49.501892	N	49° 30.113500' N	15.893010	E	15° 53.580600' E					""		520.800000	4.487477	5.840000	338.160004	44297.558947	0.650000	0.660000	0.920000	16	dgps
1496	49.501950	N	49° 30.117000' N	15.892967	E	15° 53.578000' E					""		520.200000	4.494687	6.256945	340.859985	44297.558958	0.650000	0.660000	0.920000	16	dgps
1497	49.502017	N	49° 30.121000' N	15.892918	E	15° 53.575100' E					""		520.300000	4.502889	6.615556	342.709991	44297.558970	0.680000	0.890000	1.120000	15	dgps
1498	49.502087	N	49° 30.125200' N	15.892870	E	15° 53.572200' E					""		520.200000	4.511429	7.392500	342.429993	44297.558981	0.680000	0.890000	1.120000	15	dgps
1499	49.502158	N	49° 30.129500' N	15.892788	E	15° 53.567300' E					""		522.600000	4.521354	7.707500	341.290009	44297.558993	0.640000	0.660000	0.920000	16	dgps
1500	49.502238	N	49° 30.134300' N	15.892725	E	15° 53.563500' E					""		522.700000	4.531368	8.010555	336.890015	44297.559005	0.660000	0.890000	1.110000	16	dgps
1501	49.502318	N	49° 30.139100' N	15.892670	E	15° 53.560200' E					""		522.500000	4.541121	8.213056	338.839996	44297.559016	0.640000	0.660000	0.920000	16	dgps
1502	49.502385	N	49° 30.143100' N	15.892628	E	15° 53.557700' E					""		521.400000	4.549130	8.188056	339.100006	44297.559028	0.640000	0.660000	0.920000	16	dgps
1503	49.502447	N	49° 30.146800' N	15.892580	E	15° 53.554800' E					""		521.100000	4.556833	8.045278	339.399994	44297.559039	0.640000	0.660000	0.920000	16	dgps
1504	49.502503	N	49° 30.150200' N	15.892527	E	15° 53.551600' E					""		521.400000	4.564226	7.786389	336.980011	44297.559051	0.640000	0.660000	0.920000	16	dgps
1505	49.502555	N	49° 30.153300' N	15.892480	E	15° 53.548800' E					""		520.600000	4.570894	7.699444	333.579987	44297.559063	0.640000	0.660000	0.920000	16	dgps
1506	49.502615	N	49° 30.156900' N	15.892385	E	15° 53.543100' E					""		519.100000	4.580474	7.590000	329.679993	44297.559074	0.630000	0.650000	0.910000	17	dgps
1507	49.502658	N	49° 30.159500' N	15.892312	E	15° 53.538700' E					""		517.200000	4.587641	7.377222	327.170013	44297.559086	0.660000	0.670000	0.940000	16	dgps
1508	49.502692	N	49° 30.161500' N	15.892235	E	15° 53.534100' E					""		515.100000	4.594311	6.310555	325.260010	44297.559097	0.680000	0.900000	1.130000	16	dgps
1509	49.502733	N	49° 30.164000' N	15.892172	E	15° 53.530300' E					""		514.100000	4.600829	5.580555	323.170013	44297.559109	0.650000	0.870000	1.080000	17	dgps
1510	49.502767	N	49° 30.166000' N	15.892122	E	15° 53.527300' E					""		512.900000	4.606009	4.809722	320.209991	44297.559120	0.680000	0.900000	1.130000	16	dgps
1511	49.502807	N	49° 30.168400' N	15.892075	E	15° 53.524500' E					""		512.400000	4.611595	4.208333	320.140015	44297.559132	0.680000	0.900000	1.130000	16	dgps
1512	49.502845	N	49° 30.170700' N	15.892038	E	15° 53.522300' E					""		511.900000	4.616619	3.490278	319.230011	44297.559144	0.640000	0.870000	1.080000	17	dgps
1513	49.502875	N	49° 30.172500' N	15.892003	E	15° 53.520200' E					""		511.500000	4.620809	2.826944	318.290009	44297.559155	0.640000	0.870000	1.080000	17	dgps
1514	49.502902	N	49° 30.174100' N	15.891983	E	15° 53.519000' E					""		511.300000	4.624111	2.263611	325.470001	44297.559167	0.640000	0.870000	1.080000	17	dgps
1515	49.502935	N	49° 30.176100' N	15.891965	E	15° 53.517900' E					""		511.900000	4.628051	2.286111	324.429993	44297.559178	0.640000	0.870000	1.080000	17	dgps
1516	49.502965	N	49° 30.177900' N	15.891935	E	15° 53.516100' E					""		513.000000	4.632033	2.301389	320.779999	44297.559190	0.640000	0.870000	1.080000	17	dgps
1517	49.503000	N	49° 30.180000' N	15.891910	E	15° 53.514600' E					""		514.400000	4.636328	2.326944	323.940002	44297.559201	0.650000	0.870000	1.080000	17	dgps
1518	49.503030	N	49° 30.181800' N	15.891890	E	15° 53.513400' E					""		515.700000	4.639967	2.296944	322.140015	44297.559213	0.640000	0.870000	1.080000	17	dgps
1519	49.503060	N	49° 30.183600' N	15.891870	E	15° 53.512200' E					""		517.300000	4.643606	2.037778	321.109985	44297.559225	0.640000	0.870000	1.080000	17	dgps
1520	49.503090	N	49° 30.185400' N	15.891842	E	15° 53.510500' E					""		519.500000	4.647524	2.147222	316.619995	44297.559236	0.640000	0.870000	1.080000	17	dgps
1521	49.503120	N	49° 30.187200' N	15.891818	E	15° 53.509100' E					""		520.900000	4.651265	2.919445	323.220001	44297.559248	0.640000	0.870000	1.080000	17	dgps
1522	49.503150	N	49° 30.189000' N	15.891795	E	15° 53.507700' E					""		521.900000	4.655007	3.000556	326.970001	44297.559259	0.610000	0.810000	1.020000	18	dgps
1523	49.503178	N	49° 30.190700' N	15.891772	E	15° 53.506300' E					""		522.700000	4.658583	3.168611	327.450012	44297.559271	0.610000	0.810000	1.020000	18	dgps
1524	49.503198	N	49° 30.191900' N	15.891752	E	15° 53.505100' E					""		521.600000	4.661238	3.719722	322.269989	44297.559282	0.610000	0.810000	1.020000	18	dgps
1525	49.503237	N	49° 30.194200' N	15.891710	E	15° 53.502600' E					""		522.500000	4.666461	4.462222	320.190002	44297.559294	0.610000	0.810000	1.020000	18	dgps
1526	49.503277	N	49° 30.196600' N	15.891662	E	15° 53.499700' E					""		523.300000	4.672121	4.881667	317.950012	44297.559306	0.610000	0.810000	1.020000	18	dgps
1527	49.503317	N	49° 30.199000' N	15.891610	E	15° 53.496600' E					""		523.900000	4.677933	5.369444	315.390015	44297.559317	0.610000	0.810000	1.020000	18	dgps
1528	49.503357	N	49° 30.201400' N	15.891553	E	15° 53.493200' E					""		524.400000	4.683984	5.561944	315.760010	44297.559329	0.610000	0.810000	1.020000	18	dgps
1529	49.503402	N	49° 30.204100' N	15.891497	E	15° 53.489800' E					""		524.700000	4.690455	5.683055	318.829987	44297.559340	0.600000	0.630000	0.870000	18	dgps
1530	49.503445	N	49° 30.206700' N	15.891443	E	15° 53.486600' E					""		525.300000	4.696630	4.979445	317.390015	44297.559352	0.610000	0.810000	1.020000	18	dgps
1531	49.503490	N	49° 30.209400' N	15.891400	E	15° 53.484000' E					""		526.400000	4.702538	5.101389	328.720001	44297.559363	0.610000	0.810000	1.020000	18	dgps
1532	49.503543	N	49° 30.212600' N	15.891357	E	15° 53.481400' E					""		527.600000	4.709251	5.132222	332.750000	44297.559375	0.610000	0.810000	1.020000	18	dgps
1533	49.503585	N	49° 30.215100' N	15.891323	E	15° 53.479400' E					""		528.200000	4.714478	4.748055	332.579987	44297.559387	0.630000	0.650000	0.900000	17	dgps
